Year,Season,Cruise,Region,Field_ID,TOW_ID,DATE_Deploy,TIME_Deploy,Decimal Latitude at deployment (WGS84),Decimal Longitude at deployment (WGS84),FLOW_METER_READING_deploy,DATE_Retrieve,TIME_Retrieve,decLat_Retrieve,decLong_Retrieve,FLOW_METER_READING_retrieve,Tow_length (m),vol_filtered_m3,WIND_SPEED,WIND_Direction,SEA_STATE,Ship Speed,SUM_micro_km2,SUM_Macro_km2,fibres_LTE5mm_ km2,beads_LTE5mm_ km2,polystyrene_LTE5mm_ km2,fragments_LTE5mm_ km2,film_LTE5mm_ km2,nurdles_LTE5mm_ km2,paint_flakes_LTE5mm_ km2,fibres_GT5mm_ km2,beads_GT5mm_ km2,polystyrene_GT5mm_ km2,fragments_GT5mm_ km2,film_GT5mm_ km2,nurdles_GT5mm_ km2,paint_flakes_GT5mm_ km2,SUM_micro_m3,SUM_Macro_m3,fibres_LTE5mm_m3,beads_LTE5mm_m3,polystyrene_LTE5mm_m3,fragments_LTE5mm_m3,film_LTE5mm_m3,nurdles_LTE5mm_m3,paint_flakes_LTE5mm_m3,fibres_GT5mm_m3,beads_GT5mm_m3,polystyrene_GT5mm_m3,fragments_GT5mm_m3,film_GT5mm_m3,nurdles_GT5mm_m3,paint_flakes_GT5mm_m3,SUM_LTE5mm_count,SUM_GT5mm_count,fibres_LTE5mm_count,beads_LTE5mm_count,polystyrene_LTE5mm_count,fragments_LTE5mm_count,film_LTE5mm_count,nurdles_LTE5mm_count,paint_flakes_LTE5mm_count,fibres_GT5mm_count,beads_GT5mm_count,polystyrene_GT5mm_count,fragments_GT5mm_count,film_GT5mm_count,nurdles_GT5mm_count,paint_flakes_GT5mm_count
2014,2013-2014,0114S,Forth and Tay,FoF1,0114S_01,06/01/2014,16:23,56.09267,-2.735,8212,06/01/2014,17:05,56.08633,-2.83967,24662,4935,130,20,214,5,6,5715,0,0,1039,520,3637,0,520,0,0,0,0,0,0,0,0,0.0847,0,0,0.0154,0.0077,0.0539,0,0.0077,0,0,0,0,0,0,0,0,11,0,0,2,1,7,0,1,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,Forth and Tay,FoF2,0114S_02,06/01/2014,17:24,56.105,-2.82933,24662,06/01/2014,18:25,56.136,-2.69017,39113,4335,114,19,216,5,6,9463,0,1183,591,1774,1774,591,591,2957,0,0,0,0,0,0,0,0.1402,0,0.0175,0.0088,0.0263,0.0263,0.0088,0.0088,0.0438,0,0,0,0,0,0,0,16,0,2,1,3,3,1,1,5,0,0,0,0,0,0,0
2014,2013-2014,0114S,Moray Firth,MF2,0114S_06,08/01/2014,14:01,57.73,-3.83083,46519,08/01/2014,15:05,57.84333,-3.735,79946,10028,264,17,239,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,Moray Firth,MF3,0114S_07,08/01/2014,15:40,57.89267,-3.74833,79946,08/01/2014,16:10,57.88667,-3.8495,300,6106,161,16,235,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,Moray Firth,MF4,0114S_08,08/01/2014,18:50,57.88933,-3.44233,300,08/01/2014,19:50,57.9465,-3.28083,33753,10036,264,22,237,3,6,1022,0,0,0,0,1022,0,0,0,0,0,0,0,0,0,0,0.0151,0,0,0,0,0.0151,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,Fladen and Moray Firth Offshore,SHET1,0114S_09,09/01/2014,09:00,59.31917,-0.61083,33753,09/01/2014,10:00,59.40633,-0.44467,60678,8078,213,10,261,3,6,317,1587,0,0,0,317,0,0,0,317,0,0,952,317,0,0,0.0047,0.0235,0,0,0,0.0047,0,0,0,0.0047,0,0,0.0141,0.0047,0,0,1,5,0,0,0,1,0,0,0,1,0,0,3,1,0,0
2014,2013-2014,0114S,East Shetland Shelf,ESB1,0114S_10,09/01/2014,18:35,60.37067,1.08033,60679,09/01/2014,19:26,60.3445,1.27733,72083,3421,90,2,38,1,7,749,0,0,0,0,749,0,0,0,0,0,0,0,0,0,0,0.0111,0,0,0,0,0.0111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,East Shetland Shelf,ESB2,0114S_11,10/01/2014,00:27,60.462,1.34217,72083,10/01/2014,01:37,60.59667,1.341,10872,11636,306,9,265,3,7,5288,1322,1542,0,220,3526,0,0,0,1322,0,0,0,0,0,0,0.0783,0.0196,0.0229,0,0.0033,0.0522,0,0,0,0.0196,0,0,0,0,0,0,24,6,7,0,1,16,0,0,0,6,0,0,0,0,0,0
2014,2013-2014,0114S,East Shetland Shelf,ESB3,0114S_12,10/01/2014,02:47,60.678,1.34133,10872,10/01/2014,03:47,60.78783,1.413,52907,12611,332,6,279,2,7,1220,0,407,0,0,610,0,203,0,0,0,0,0,0,0,0,0.0181,0,0.006,0,0,0.009,0,0.003,0,0,0,0,0,0,0,0,6,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,East Shetland Shelf,ESB4,0114S_13,10/01/2014,06:27,61.05083,1.4635,52907,10/01/2014,07:29,61.13017,1.36183,86200,9988,263,5,356,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,East Shetland Shelf,ESB5,0114S_14,10/01/2014,12:05,60.93833,1.21383,86200,10/01/2014,13:35,60.77667,1.0885,31437,13571,357,4,15,2,7,1700,378,0,0,189,1512,0,0,0,189,0,0,0,189,0,0,0.0252,0.0056,0,0,0.0028,0.0224,0,0,0,0.0028,0,0,0,0.0028,0,0,9,2,0,0,1,8,0,0,0,1,0,0,0,1,0,0
2014,2013-2014,0114S,East Shetland Shelf,ESB6,0114S_15,10/01/2014,13:45,60.764,1.079,31438,10/01/2014,15:01,60.63183,0.99133,76675,13571,357,6,294,2,7,5668,378,0,0,3779,1512,378,0,0,0,0,0,378,0,0,0,0.084,0.0056,0,0,0.056,0.0224,0.0056,0,0,0,0,0,0.0056,0,0,0,30,2,0,0,20,8,2,0,0,0,0,0,2,0,0,0
2014,2013-2014,0114S,East Shetland Shelf,ESB7,0114S_16,10/01/2014,15:43,60.623,0.99117,76675,10/01/2014,16:45,60.72733,0.95783,10586,10173,268,8,303,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,East Shetland Shelf,SHET2,0114S_17,10/01/2014,19:39,60.64567,0.75067,10586,10/01/2014,21:05,60.58017,0.525,56903,13895,366,5,246,2,7,2768,1476,0,0,0,2214,369,185,0,369,0,369,0,738,0,0,0.041,0.0219,0,0,0,0.0328,0.0055,0.0027,0,0.0055,0,0.0055,0,0.0109,0,0,15,8,0,0,0,12,2,1,0,2,0,2,0,4,0,0
2014,2013-2014,0114S,East Shetland Shelf,SHET3,0114S_18,10/01/2014,21:10,60.578,0.5205,56903,10/01/2014,22:51,60.51717,0.25767,3947,14113,372,15,291,4,5,1999,182,0,0,0,1453,545,0,0,0,0,0,182,0,0,0,0.0296,0.0027,0,0,0,0.0215,0.0081,0,0,0,0,0,0.0027,0,0,0,11,1,0,0,0,8,3,0,0,0,0,0,1,0,0,0
2014,2013-2014,0114S,East Shetland Shelf,SHET4,0114S_19,10/01/2014,23:00,60.51283,0.24267,3947,10/01/2014,23:50,60.48933,0.114,29740,7738,204,20,238,5,5,0,663,0,0,0,0,0,0,0,331,0,0,331,0,0,0,0,0.0098,0,0,0,0,0,0,0,0.0049,0,0,0.0049,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,2013-2014,0114S,Shetland Isles,SHET5,0114S_20,11/01/2014,03:56,60.214,-0.953,29740,11/01/2014,05:33,60.26983,-0.68233,82377,15791,416,17,267,5,5,0,162,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,2013-2014,0114S,Shetland Isles,SHET6,0114S_21,11/01/2014,06:43,60.14683,-0.94967,82377,11/01/2014,07:59,60.255,-0.945,30390,14404,379,26,261,3,5,356,356,356,0,0,0,0,0,0,0,0,0,356,0,0,0,0.0053,0.0053,0.0053,0,0,0,0,0,0,0,0,0,0.0053,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0
2014,2013-2014,0114S,Shetland Isles,SHET7,0114S_22,11/01/2014,11:24,60.21017,-1.15667,30390,11/01/2014,12:25,60.24917,-0.99867,64812,10327,272,15,279,4,5,497,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,Shetland Isles,SHET8,0114S_23,12/01/2014,08:16,60.7555,-1.24033,64812,12/01/2014,09:20,60.6995,-1.40267,95970,9347,246,5.7,354,2,5,274,274,274,0,0,0,0,0,0,0,0,0,274,0,0,0,0.0041,0.0041,0.0041,0,0,0,0,0,0,0,0,0,0.0041,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,2013-2014,0114S,Shetland Isles,SHET9,0114S_24,12/01/2014,10:02,60.63517,-1.5595,95970,12/01/2014,11:42,60.50533,-1.76983,38120,12645,333,11,138,4,5,0,203,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,2013-2014,0114S,Shetland Isles,SHET10,0114S_25,12/01/2014,11:46,60.501,-1.77733,38120,12/01/2014,13:15,60.38717,-1.923,86329,14463,381,16,120,4,6,1596,177,0,0,886,532,177,0,0,0,0,0,177,0,0,0,0.0236,0.0026,0,0,0.0131,0.0079,0.0026,0,0,0,0,0,0.0026,0,0,0,9,1,0,0,5,3,1,0,0,0,0,0,1,0,0,0
2014,2013-2014,0114S,Orkney Islands,ORK1,0114S_27,13/01/2014,06:29,59.18867,-3.42817,87532,13/01/2014,07:30,59.10717,-3.46917,42295,16429,432,15,239,4,5,0,624,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0.0092,0,0,0,0,0,0,0,0,0,0,0.0092,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2014,2013-2014,0114S,Orkney Islands,ORK2,0114S_28,13/01/2014,07:43,59.09167,-3.4765,42295,13/01/2014,09:09,58.96717,-3.52317,13246,21285,560,20,241,5,5,1446,241,0,0,1325,120,0,0,0,0,0,120,120,0,0,0,0.0214,0.0036,0,0,0.0196,0.0018,0,0,0,0,0,0.0018,0.0018,0,0,0,12,2,0,0,11,1,0,0,0,0,0,1,1,0,0,0
2014,2013-2014,0114S,West Highlands,SoH2,0114S_30,15/01/2014,20:24,57.08783,-6.361,14104,15/01/2014,21:25,57.11883,-6.551,49602,10649,280,15,179,4,6,1204,241,0,0,0,963,241,0,0,241,0,0,0,0,0,0,0.0178,0.0036,0,0,0,0.0143,0.0036,0,0,0.0036,0,0,0,0,0,0,5,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0
2014,2013-2014,0114S,West Highlands,SoH3,0114S_31,15/01/2014,21:30,57.12033,-6.55833,49602,15/01/2014,22:32,57.14633,-6.751,87659,11417,301,16,162,4,6,1348,898,0,0,0,1348,0,0,0,225,0,0,674,0,0,0,0.02,0.0133,0,0,0,0.02,0,0,0,0.0033,0,0,0.01,0,0,0,6,4,0,0,0,6,0,0,0,1,0,0,3,0,0,0
2014,2013-2014,0114S,West Highlands,SoH7,0114S_35,16/01/2014,07:32,57.72017,-5.915,91881,16/01/2014,08:08,57.77633,-5.89867,7009,4538,119,8,139,3,6,36161,12995,1130,0,0,35031,0,0,0,7910,0,0,1130,3955,0,0,0.5357,0.1925,0.0167,0,0,0.519,0,0,0,0.1172,0,0,0.0167,0.0586,0,0,64,23,2,0,0,62,0,0,0,14,0,0,2,7,0,0
2014,2013-2014,0114S,West Highlands,SoH8,0114S_36,16/01/2014,08:49,57.76933,-5.85617,7009,16/01/2014,09:48,57.7,-5.84467,17145,3041,80,10,121,3,6.5,843,843,0,0,0,0,843,0,0,843,0,0,0,0,0,0,0.0125,0.0125,0,0,0,0,0.0125,0,0,0.0125,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014,2013-2014,0114S,West Highlands,SoH9,0114S_37,16/01/2014,11:25,57.854,-5.91617,17147,16/01/2014,12:54,57.93483,-5.63767,80366,18966,499,8.3,175,3,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,West Highlands,SoH10,0114S_38,16/01/2014,13:03,57.9365,-5.61017,80366,16/01/2014,14:05,57.95867,-5.4015,21817,12435,327,7,120,3,7,1031,412,0,206,206,619,0,0,0,412,0,0,0,0,0,0,0.0153,0.0061,0,0.0031,0.0031,0.0092,0,0,0,0.0061,0,0,0,0,0,0,5,2,0,1,1,3,0,0,0,2,0,0,0,0,0,0
2014,2013-2014,0114S,West Highlands,SoH11,0114S_39,16/01/2014,15:50,58.00017,-5.67717,21817,16/01/2014,16:50,57.99767,-5.88267,55786,10191,268,9,120,3,7,3019,503,0,0,0,3019,0,0,0,0,0,0,0,503,0,0,0.0447,0.0075,0,0,0,0.0447,0,0,0,0,0,0,0,0.0075,0,0,12,2,0,0,0,12,0,0,0,0,0,0,0,2,0,0
2014,2013-2014,0114S,West Highlands,SoH12,0114S_40,16/01/2014,16:55,57.99717,-5.891,55786,16/01/2014,18:02,58.0035,-6.09733,95546,11928,314,10,138,3,6.5,215,860,215,0,0,0,0,0,0,860,0,0,0,0,0,0,0.0032,0.0127,0.0032,0,0,0,0,0,0,0.0127,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,2013-2014,0114S,Outer Hebrides,SoH13,0114S_41,16/01/2014,18:42,58.00883,-6.19517,95546,16/01/2014,19:39,58.09867,-6.1335,24612,8720,230,14.5,129,4,6.5,3529,1176,294,0,0,3235,0,0,0,882,0,0,0,294,0,0,0.0523,0.0174,0.0044,0,0,0.0479,0,0,0,0.0131,0,0,0,0.0044,0,0,12,4,1,0,0,11,0,0,0,3,0,0,0,1,0,0
2014,2013-2014,0114S,Outer Hebrides,SoH14,0114S_42,16/01/2014,21:57,58.255,-6.0685,24612,16/01/2014,22:59,58.32533,-5.956,56624,9604,253,16,118,4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,Outer Hebrides,SoH15,0114S_43,16/01/2014,23:30,58.342,-5.92533,56624,17/01/2014,00:50,58.44767,-6.08017,94516,11368,299,21.3,122,5,6,1579,0,0,0,226,902,451,0,0,0,0,0,0,0,0,0,0.0234,0,0,0,0.0033,0.0134,0.0067,0,0,0,0,0,0,0,0,0,7,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,Outer Hebrides,OH1,0114S_44,17/01/2014,01:59,58.54533,-6.30117,94516,17/01/2014,03:31,58.47033,-6.5,38009,13048,343,19,144,5,5,1376,590,0,0,197,1179,0,0,0,393,0,0,197,0,0,0,0.0204,0.0087,0,0,0.0029,0.0175,0,0,0,0.0058,0,0,0.0029,0,0,0,7,3,0,0,1,6,0,0,0,2,0,0,1,0,0,0
2014,2013-2014,0114S,Outer Hebrides,OH2,0114S_45,17/01/2014,03:49,58.46267,-6.52267,38009,17/01/2014,06:02,58.35583,-6.81433,15826,23345,615,16,121,4,5,1098,549,0,0,220,879,0,0,0,439,0,0,110,0,0,0,0.0163,0.0081,0,0,0.0033,0.013,0,0,0,0.0065,0,0,0.0016,0,0,0,10,5,0,0,2,8,0,0,0,4,0,0,1,0,0,0
2014,2013-2014,0114S,Outer Hebrides,OH3,0114S_46,17/01/2014,06:06,58.3535,-6.8205,15826,17/01/2014,08:10,58.259,-7.10017,84686,20658,544,11,120,4,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,Outer Hebrides,OH4,0114S_47,17/01/2014,08:15,58.26167,-7.10467,84686,17/01/2014,09:49,58.39683,-7.28683,24650,11989,316,4,72,2,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,Outer Hebrides,OH5,0114S_48,17/01/2014,09:56,58.4045,-7.2905,24650,17/01/2014,11:56,58.51067,-6.996,98406,22127,582,15.6,122,4,5.5,116,232,116,0,0,0,0,0,0,116,0,0,0,116,0,0,0.0017,0.0034,0.0017,0,0,0,0,0,0,0.0017,0,0,0,0.0017,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2014,2013-2014,0114S,Hebrides Shelf,OH6,0114S_49,17/01/2014,12:05,58.51367,-6.99,98406,17/01/2014,13:50,58.60783,-6.7675,61026,18786,495,14,141,4,5.5,2047,409,0,0,0,2047,0,0,0,136,0,136,136,0,0,0,0.0303,0.0061,0,0,0,0.0303,0,0,0,0.002,0,0.002,0.002,0,0,0,15,3,0,0,0,15,0,0,0,1,0,1,1,0,0,0
2014,2013-2014,0114S,Outer Hebrides,OH7,0114S_50,17/01/2014,15:46,58.53733,-6.22233,61026,17/01/2014,17:50,58.45683,-5.9115,25448,19326,509,10,141,3,5.5,2919,531,0,0,0,2919,0,0,0,531,0,0,0,0,0,0,0.0432,0.0079,0,0,0,0.0432,0,0,0,0.0079,0,0,0,0,0,0,22,4,0,0,0,22,0,0,0,4,0,0,0,0,0,0
2014,2013-2014,0114S,Outer Hebrides,OH8,0114S_51,17/01/2014,17:55,58.45433,-5.90217,25448,17/01/2014,19:57,58.3955,-5.607,75444,14999,395,13,134,4,5.2,9061,22224,1197,0,0,5812,2051,0,0,19489,0,0,513,2222,0,0,0.1342,0.3292,0.0177,0,0,0.0861,0.0304,0,0,0.2887,0,0,0.0076,0.0329,0,0,53,130,7,0,0,34,12,0,0,114,0,0,3,13,0,0
2014,2013-2014,0114S,West Highlands,OH9,0114S_52,17/01/2014,20:01,58.39533,-5.6015,75444,17/01/2014,21:12,58.36333,-5.414,15074,11889,313,12,154,4,5.4,2372,431,431,0,0,1510,431,0,0,216,0,0,0,216,0,0,0.0351,0.0064,0.0064,0,0,0.0224,0.0064,0,0,0.0032,0,0,0,0.0032,0,0,11,2,2,0,0,7,2,0,0,1,0,0,0,1,0,0
2014,2013-2014,0114S,West Highlands,OH10,0114S_53,17/01/2014,21:21,58.3695,-5.405,15074,17/01/2014,23:19,58.55533,-5.208,65117,15013,395,10.3,169,3,5,1708,2050,171,0,512,854,0,171,0,683,0,512,171,683,0,0,0.0253,0.0304,0.0025,0,0.0076,0.0127,0,0.0025,0,0.0101,0,0.0076,0.0025,0.0101,0,0,10,12,1,0,3,5,0,1,0,4,0,3,1,4,0,0
2014,2013-2014,0114S,West Highlands,OH11,0114S_54,17/01/2014,23:27,58.5595,-5.20417,65117,18/01/2014,00:41,58.66383,-5.01267,6638,12456,328,9,165,3,5,206,618,0,0,206,0,0,0,0,618,0,0,0,0,0,0,0.003,0.0091,0,0,0.003,0,0,0,0,0.0091,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0
2014,2013-2014,0114S,North Coast,NS2,0114S_56,18/01/2014,03:23,58.626,-4.62667,9747,18/01/2014,05:53,58.62567,-4.211,78462,20615,543,11.8,175,4,5,249,249,0,0,0,249,0,0,0,249,0,0,0,0,0,0,0.0037,0.0037,0,0,0,0.0037,0,0,0,0.0037,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0
2014,2013-2014,0114S,North Coast,NS3,0114S_57,18/01/2014,06:02,58.62733,-4.19,78462,18/01/2014,07:47,58.6395,-3.90467,57690,23768,626,19,152,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,North Coast,NS4,0114S_58,18/01/2014,08:01,58.64117,-3.874,57690,18/01/2014,09:56,58.681,-3.51067,97260,11871,313,18.9,141,5,6,0,216,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,2013-2014,0114S,North Coast,NS5,0114S_59,18/01/2014,10:00,58.68217,-3.502,97260,18/01/2014,11:11,58.703,-3.22567,34582,11196,295,20.1,148,5,7.6,1374,458,0,0,0,1374,0,0,0,0,0,0,458,0,0,0,0.0204,0.0068,0,0,0,0.0204,0,0,0,0,0,0,0.0068,0,0,0,6,2,0,0,0,6,0,0,0,0,0,0,2,0,0,0
2014,2013-2014,0114S,Moray Firth,MF5,0114S_60,19/01/2014,08:32,57.69483,-3.72017,34582,19/01/2014,09:44,57.632,-3.91317,74682,12030,317,27,110,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2013-2014,0114S,Moray Firth,MF6,0114S_61,19/01/2014,10:05,57.63083,-3.958,74682,19/01/2014,11:03,57.71333,-3.90033,7162,9744,257,13,110,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2014-2015,0114SJM,Clyde,Loch long,0114SJM_09,12/11/2014,16:15,55.97533,-4.88317,10955,12/11/2014,17:09,56.0415,-4.897,35336,7314,193,10,90,3,5,8063,701,701,351,1753,3506,1753,0,0,0,0,0,351,351,0,0,0.1195,0.0104,0.0104,0.0052,0.026,0.0519,0.026,0,0,0,0,0,0.0052,0.0052,0,0,23,2,2,1,5,10,5,0,0,0,0,0,1,1,0,0
2014,2014-2015,0114SJM,Clyde,Loch long,0114SJM_10,12/11/2014,17:12,56.04283,-4.89483,35336,12/11/2014,18:00,55.9855,-4.86667,57740,6721,177,7,90,3,4.5,5722,0,0,0,1144,4578,0,0,0,0,0,0,0,0,0,0,0.0848,0,0,0,0.017,0.0678,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0
2014,2014-2015,0114SJM,Clyde,inner FoC,0114SJM_11,13/11/2014,08:10,55.937,-4.8885,57740,13/11/2014,09:04,55.879,-4.909,79749,6603,174,20,100,5,4.5,388,2330,0,0,0,388,0,0,0,388,0,0,777,388,0,777,0.0058,0.0345,0,0,0,0.0058,0,0,0,0.0058,0,0,0.0115,0.0058,0,0.011506415,1,6,0,0,0,1,0,0,0,1,0,0,2,1,0,2
2014,2014-2015,0114SJM,Clyde,inner FoC,0114SJM_12,13/11/2014,09:07,55.879,-4.912,79749,13/11/2014,10:03,55.948,-4.891,4955,7562,199,20,100,5,4.5,678,0,339,0,0,0,339,0,0,0,0,0,0,0,0,0,0.01,0,0.005,0,0,0,0.005,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,2014-2015,0114SJM,Clyde,Loch Striven,0114SJM_13,13/11/2014,11:27,55.87467,-5.0525,10151,13/11/2014,12:22,55.94383,-5.07667,35629,7643,201,25,135,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2014-2015,0114SJM,Clyde,Loch Striven,0114SJM_14,13/11/2014,12:26,55.94233,-5.07383,35629,13/11/2014,13:22,55.88167,-5.06567,62132,7951,209,30,135,3,3.7,645,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0.0096,0,0,0,0,0.0096,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014,2014-2015,0114SJM,Clyde,FoC Middle Offshore,0114SJM_15,15/11/2014,16:05,55.58133,-4.941,62132,15/11/2014,18:00,55.44617,-4.9365,10774,14592,384,10,100,3,4,1757,527,0,0,0,1757,0,0,0,0,0,527,0,0,0,0,0.026,0.0078,0,0,0,0.026,0,0,0,0,0,0.0078,0,0,0,0,10,3,0,0,0,10,0,0,0,0,0,3,0,0,0,0
2014,2014-2015,0114SJM,Solway,Balcary Point,0114SJM_16,16/11/2014,12:28,54.6855,-4.0605,13752,16/11/2014,13:26,54.75267,-4.15117,37567,7145,188,5,45,2,5,2512,2512,359,0,0,2153,0,0,0,2153,0,0,359,0,0,0,0.0372,0.0372,0.0053,0,0,0.0319,0,0,0,0.0319,0,0,0.0053,0,0,0,7,7,1,0,0,6,0,0,0,6,0,0,1,0,0,0
2014,2014-2015,0114SJM,Solway,Wigton Bay,0114SJM_17,16/11/2014,13:30,54.75483,-4.156,37567,16/11/2014,15:08,54.69483,-4.3425,82484,13475,355,0,unknown,0,4.5,2093,381,190,381,0,1332,190,0,0,0,0,0,190,190,0,0,0.031,0.0056,0.0028,0.0056,0,0.0197,0.0028,0,0,0,0,0,0.0028,0.0028,0,0,11,2,1,2,0,7,1,0,0,0,0,0,1,1,0,0
2014,2014-2015,0114SJM,Solway,Burrow Hd,0114SJM_18,16/11/2014,15:13,54.68917,-4.3485,82484,16/11/2014,16:08,54.65883,-4.43367,5111,6788,179,0,unknown,0,4,7555,1133,0,378,378,5666,1133,0,0,378,0,0,0,756,0,0,0.1119,0.0168,0,0.0056,0.0056,0.0839,0.0168,0,0,0.0056,0,0,0,0.0112,0,0,20,3,0,1,1,15,3,0,0,1,0,0,0,2,0,0
2014,2014-2015,0114SJM,Solway,Luce Bay,0114SJM_19,16/11/2014,16:23,54.654,-4.48317,5111,16/11/2014,17:57,54.62467,-4.69083,45116,12002,316,0,unknown,0,5,6623,427,214,0,0,5982,427,0,0,0,0,0,427,0,0,0,0.0981,0.0063,0.0032,0,0,0.0886,0.0063,0,0,0,0,0,0.0063,0,0,0,31,2,1,0,0,28,2,0,0,0,0,0,2,0,0,0
2014,2014-2015,0114SJM,Clyde,Irvine Bay,0114SJM_20,17/11/2014,10:00,55.58733,-4.70567,45116,17/11/2014,10:55,55.62017,-4.819,69608,7348,193,15,30,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
